date,adjclose
2024-09-30,90.90061950683594
2024-10-31,85.94209289550781
2024-11-29,87.64995574951172
2024-12-31,82.05699157714844
2025-01-31,82.46101379394531
2025-02-28,87.1589126586914
2025-03-31,86.1089096069336
2025-04-30,84.93742370605469
2025-05-30,82.21043395996094
2025-06-30,84.4005355834961
2025-07-31,83.43867492675781
2025-08-29,83.44927215576172
2025-09-30,86.4458999633789
2025-10-31,87.63980102539062
2025-11-28,87.87847137451172
2025-12-31,85.54212951660156
2026-01-30,85.51268768310547
2026-02-27,89.47512817382812
2026-03-31,85.6902847290039
2026-04-30,84.97077941894531
2026-05-29,85.42400360107422
2026-06-16,86.19000244140625
